as_of_ts,lat,lon,forecast_ts,temp_c,precip_prob,wind_kph,src
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-01T03:00:00+08:00,25.6,64,16.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-01T06:00:00+08:00,27.4,55,10.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-01T09:00:00+08:00,27.6,49,8.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-01T12:00:00+08:00,28.8,37,18.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-01T15:00:00+08:00,28.7,58,15.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-01T18:00:00+08:00,27.4,63,8.5,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-01T21:00:00+08:00,26.9,63,3.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-02T00:00:00+08:00,26.7,48,18.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-02T03:00:00+08:00,26.2,27,8.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-02T06:00:00+08:00,28.2,49,17.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-02T09:00:00+08:00,27.2,65,12.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-02T12:00:00+08:00,29.5,65,11.7,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-02T15:00:00+08:00,28.5,8,11.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-02T18:00:00+08:00,27.8,71,11.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-02T21:00:00+08:00,27.7,69,17.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-03T00:00:00+08:00,25.5,74,11.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-03T03:00:00+08:00,26.2,69,12.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-03T06:00:00+08:00,27.8,82,11.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-03T09:00:00+08:00,28.3,57,12.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-03T12:00:00+08:00,29.3,17,12.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-03T15:00:00+08:00,29.7,39,8.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-03T18:00:00+08:00,28.2,47,10.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-03T21:00:00+08:00,28.4,65,4.5,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-04T00:00:00+08:00,26.1,75,16.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-04T03:00:00+08:00,25.9,50,14.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-04T06:00:00+08:00,27.5,46,19.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-04T09:00:00+08:00,27.4,73,7.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-04T12:00:00+08:00,29.0,20,15.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-04T15:00:00+08:00,28.8,48,2.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-04T18:00:00+08:00,27.7,93,6.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-04T21:00:00+08:00,27.4,70,9.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-05T00:00:00+08:00,25.3,67,10.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-05T03:00:00+08:00,26.7,17,16.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-05T06:00:00+08:00,27.1,48,12.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-05T09:00:00+08:00,27.2,60,7.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-05T12:00:00+08:00,28.7,21,14.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-05T15:00:00+08:00,29.0,62,17.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-05T18:00:00+08:00,28.2,71,13.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-05T21:00:00+08:00,26.9,52,14.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-06T00:00:00+08:00,25.3,72,15.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-06T03:00:00+08:00,26.3,25,11.5,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-06T06:00:00+08:00,27.9,7,12.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-06T09:00:00+08:00,28.2,45,7.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-06T12:00:00+08:00,28.5,54,12.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-06T15:00:00+08:00,29.5,78,11.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-06T18:00:00+08:00,28.0,69,10.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-06T21:00:00+08:00,27.0,29,18.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-07T00:00:00+08:00,25.9,58,13.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-07T03:00:00+08:00,25.5,65,14.5,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-07T06:00:00+08:00,27.6,72,16.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-07T09:00:00+08:00,27.0,50,13.7,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-07T12:00:00+08:00,28.7,41,11.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-07T15:00:00+08:00,28.2,76,15.5,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-07T18:00:00+08:00,27.2,6,15.7,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-07T21:00:00+08:00,28.1,64,8.5,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-08T00:00:00+08:00,25.9,64,18.5,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-08T03:00:00+08:00,26.4,62,16.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-08T06:00:00+08:00,28.4,70,7.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-08T09:00:00+08:00,27.2,29,11.5,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-08T12:00:00+08:00,28.8,62,12.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-08T15:00:00+08:00,29.7,34,19.7,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-08T18:00:00+08:00,27.6,63,7.7,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-08T21:00:00+08:00,28.2,75,6.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-09T00:00:00+08:00,26.2,28,10.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-09T03:00:00+08:00,25.8,57,10.7,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-09T06:00:00+08:00,27.1,45,8.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-09T09:00:00+08:00,27.7,43,13.7,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-09T12:00:00+08:00,29.5,39,8.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-09T15:00:00+08:00,28.7,55,12.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-09T18:00:00+08:00,27.4,77,15.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-09T21:00:00+08:00,28.1,29,3.7,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-10T00:00:00+08:00,26.3,50,9.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-10T03:00:00+08:00,25.7,68,11.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-10T06:00:00+08:00,27.3,53,10.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-10T09:00:00+08:00,27.4,37,14.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-10T12:00:00+08:00,29.3,53,5.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-10T15:00:00+08:00,29.5,53,12.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-10T18:00:00+08:00,27.0,62,12.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-10T21:00:00+08:00,27.7,42,9.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-11T00:00:00+08:00,25.3,34,12.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-11T03:00:00+08:00,26.0,37,12.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-11T06:00:00+08:00,27.7,64,15.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-11T09:00:00+08:00,26.9,35,10.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-11T12:00:00+08:00,29.0,61,11.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-11T15:00:00+08:00,28.3,47,16.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-11T18:00:00+08:00,26.9,24,14.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-11T21:00:00+08:00,28.1,20,13.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-12T00:00:00+08:00,26.2,72,8.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-12T03:00:00+08:00,26.3,67,5.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-12T06:00:00+08:00,27.9,36,13.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-12T09:00:00+08:00,27.0,100,7.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-12T12:00:00+08:00,28.8,44,5.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-12T15:00:00+08:00,28.8,31,9.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-12T18:00:00+08:00,27.3,75,17.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-12T21:00:00+08:00,28.4,37,11.7,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-13T00:00:00+08:00,26.3,40,2.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-13T03:00:00+08:00,26.5,83,17.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-13T06:00:00+08:00,27.2,82,19.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-13T09:00:00+08:00,27.0,79,14.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-13T12:00:00+08:00,29.2,82,5.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-13T15:00:00+08:00,29.4,46,18.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-13T18:00:00+08:00,27.6,76,11.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-13T21:00:00+08:00,28.3,55,8.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-14T00:00:00+08:00,26.0,50,12.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-14T03:00:00+08:00,25.9,65,15.7,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-14T06:00:00+08:00,26.9,9,6.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-14T09:00:00+08:00,27.2,35,12.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-14T12:00:00+08:00,28.7,70,10.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-14T15:00:00+08:00,28.7,33,13.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-14T18:00:00+08:00,27.5,11,10.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-14T21:00:00+08:00,28.3,67,12.5,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-15T00:00:00+08:00,25.7,55,11.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-15T03:00:00+08:00,26.0,71,10.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-15T06:00:00+08:00,28.1,86,15.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-15T09:00:00+08:00,28.1,66,15.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-15T12:00:00+08:00,28.8,66,11.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-15T15:00:00+08:00,28.8,54,8.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-15T18:00:00+08:00,27.6,64,9.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-15T21:00:00+08:00,27.7,69,4.5,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-16T00:00:00+08:00,25.7,77,4.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-16T03:00:00+08:00,26.1,100,10.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-16T06:00:00+08:00,28.0,63,8.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-16T09:00:00+08:00,27.0,55,16.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-16T12:00:00+08:00,29.1,36,12.5,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-16T15:00:00+08:00,28.5,18,8.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-16T18:00:00+08:00,27.9,55,14.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-16T21:00:00+08:00,26.8,45,10.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-17T00:00:00+08:00,26.2,45,16.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-17T03:00:00+08:00,25.8,62,11.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-17T06:00:00+08:00,27.6,59,12.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-17T09:00:00+08:00,27.6,74,4.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-17T12:00:00+08:00,29.3,68,12.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-17T15:00:00+08:00,29.6,75,13.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-17T18:00:00+08:00,27.1,82,11.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-17T21:00:00+08:00,26.8,61,15.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-18T00:00:00+08:00,26.2,84,10.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-18T03:00:00+08:00,26.0,24,13.7,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-18T06:00:00+08:00,27.0,52,22.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-18T09:00:00+08:00,27.2,33,7.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-18T12:00:00+08:00,28.6,55,8.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-18T15:00:00+08:00,28.5,80,16.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-18T18:00:00+08:00,27.6,53,18.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-18T21:00:00+08:00,27.3,87,19.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-19T00:00:00+08:00,26.6,42,13.5,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-19T03:00:00+08:00,25.9,60,15.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-19T06:00:00+08:00,26.8,37,9.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-19T09:00:00+08:00,27.4,53,11.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-19T12:00:00+08:00,28.3,62,16.7,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-19T15:00:00+08:00,29.3,27,18.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-19T18:00:00+08:00,26.9,70,14.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-19T21:00:00+08:00,27.7,78,18.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-20T00:00:00+08:00,26.2,97,6.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-20T03:00:00+08:00,26.5,66,12.7,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-20T06:00:00+08:00,27.8,63,5.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-20T09:00:00+08:00,27.5,91,14.5,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-20T12:00:00+08:00,28.9,28,21.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-20T15:00:00+08:00,28.9,74,8.7,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-20T18:00:00+08:00,26.9,55,10.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-20T21:00:00+08:00,26.9,59,15.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-21T00:00:00+08:00,25.4,39,8.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-21T03:00:00+08:00,26.6,44,7.7,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-21T06:00:00+08:00,28.2,71,10.5,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-21T09:00:00+08:00,27.1,37,15.7,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-21T12:00:00+08:00,29.3,38,12.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-21T15:00:00+08:00,29.7,59,8.5,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-21T18:00:00+08:00,28.1,40,12.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-21T21:00:00+08:00,27.9,38,8.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-22T00:00:00+08:00,25.6,48,7.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-22T03:00:00+08:00,25.2,47,10.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-22T06:00:00+08:00,28.2,47,7.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-22T09:00:00+08:00,27.6,36,9.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-22T12:00:00+08:00,28.2,56,13.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-22T15:00:00+08:00,28.6,47,6.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-22T18:00:00+08:00,27.5,57,11.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-22T21:00:00+08:00,28.2,39,10.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-23T00:00:00+08:00,26.4,36,6.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-23T03:00:00+08:00,26.0,15,15.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-23T06:00:00+08:00,27.4,45,17.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-23T09:00:00+08:00,28.1,37,19.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-23T12:00:00+08:00,29.0,28,12.5,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-23T15:00:00+08:00,28.9,64,11.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-23T18:00:00+08:00,27.8,57,13.1,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-23T21:00:00+08:00,28.0,48,12.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-24T00:00:00+08:00,25.9,70,4.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-24T03:00:00+08:00,25.5,76,19.2,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-24T06:00:00+08:00,27.3,70,8.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-24T09:00:00+08:00,27.8,23,8.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-24T12:00:00+08:00,28.7,58,7.7,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-24T15:00:00+08:00,28.8,51,10.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-24T18:00:00+08:00,27.8,0,18.0,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-24T21:00:00+08:00,28.2,82,13.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-25T00:00:00+08:00,26.3,43,3.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-25T03:00:00+08:00,26.5,51,12.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-25T06:00:00+08:00,27.9,72,7.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-25T09:00:00+08:00,27.2,26,10.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-25T12:00:00+08:00,28.8,63,18.7,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-25T15:00:00+08:00,29.2,30,11.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-25T18:00:00+08:00,27.7,58,8.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-25T21:00:00+08:00,27.1,55,20.8,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-26T00:00:00+08:00,26.2,22,11.9,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-26T03:00:00+08:00,26.0,58,12.3,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-26T06:00:00+08:00,27.0,46,16.6,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-26T09:00:00+08:00,27.8,73,12.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-26T12:00:00+08:00,28.2,48,12.4,"{""city"":""Makati""}"
2025-10-15T00:59:55+08:00,14.5547,121.0153,2025-08-26T15:00:00+08:00,29.8,82,12.1,"{""city"":""Makati""}"
